tenor_wk,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0
metric,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb,fwd,fwd_factor,pr_s,pr_t,spot,val,zcb
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-28,,,1.0,,,,,,,,0.9859463470316241,0.05661336254107338,,0.05661336254107338,0.08022782037239899,0.9938476329976328,0.9738277367432916,0.9678363911097623,0.06538444687842278,1.004486993321292,0.06538444687842278,0.08495837897042728,0.9934860484464725,0.9363869175683074,0.9302873385519105,0.0722617743702081,1.0031513870938802,0.0722617743702081,0.08193961437985073,0.9937167752730718,1.0063553318078096,1.0000321751029186,0.07684665936473166,1.0063271890968202,0.07559862041409604,0.0784039662820776,0.9939870760922139,1.0062703381188443,1.0002197111450735,0.07754435925520263,1.006076643144763,0.07619023789255251,0.07734001693200776,0.9940684295676743,1.006813915220895,1.0008419275705167,0.0778433734939759,1.0060964108397479,0.07630621038135268,0.07587726337075035,0.9941802879480259,1.0076333164625213,1.0017691807067337,0.07764403066812706,1.0061690193610482,0.07588081838061275,0.07640224050703319,0.9941401409186176,1.009584309213443,1.0036682874306775,0.07774370208105147,1.006654751676501,0.07574116537164678,0.07852733745352475,0.9939776431100523,1.016980701741761,1.0108560810056826,0.07933844468784228,1.0093665815221848,0.07745575502952386,0.07349909635427948,0.9943621758743769,1.0272431724435314,1.0214517561030476,0.07804271631982475,1.0121734412898533,0.0720641584205488
1995-01-25,,,1.0,,,,,,,,0.9853077945759957,0.05920481927710844,,0.05920481927710844,0.07315881708652922,0.9943882039714136,0.9737835138743093,0.9683188394184465,0.06438773274917853,1.0061447604359326,0.06438773274917853,0.07857174151150012,0.9939742479896283,0.9386361859263698,0.9329801970420163,0.06937130339539978,1.0089744824297568,0.06937130339539978,0.0811604168314792,0.9937763387254321,1.0062919446859235,1.0000291244788722,0.07475355969331873,1.0062595681807545,0.07359651258562973,0.07753615643730827,0.9940534315200472,1.0061829535255533,1.0001996176890524,0.07584994523548741,1.0059619324774685,0.07460671889220949,0.0789935650635215,0.9939419960707392,1.006854576204022,1.0007550472251838,0.07734501642935378,1.0060075906772816,0.07603429258409541,0.07771088797301297,0.9940400706496336,1.0075438810200565,1.001538990671783,0.0778433734939759,1.0057645018678343,0.0764103109167058,0.07586837421140848,0.9941809677503348,1.0090129540504416,1.0031414751304921,0.07774370208105147,1.005325132503136,0.07596417678380314,0.07909741149945829,0.9939340563075422,1.0151658643389083,1.0090079253673232,0.07963745892661556,1.004263498448699,0.07827207345984617,0.0744892056887175,0.9942864458912086,1.0232861447662507,1.0174395440093522,0.07854107338444688,1.0017958642219202,0.07354054293136929
1995-02-22,,,1.0,,,,,,,,0.985528785149932,0.05830777656078861,,0.05830777656078861,0.06689485213581546,0.9948674588756058,0.9747221011913636,0.969719299922143,0.06149726177437021,1.006612761739473,0.06149726177437021,0.0705750273822559,0.9945858613058371,0.9424636776285116,0.93736104856362,0.06468674698795181,1.010164717982828,0.06468674698795181,0.073759185572348,0.9943422820056307,1.0057139940291842,1.0000239478679762,0.06897261774370209,1.0056847039862709,0.0679494946566415,0.07216368983416568,0.9944643255618791,1.0057317836108357,1.0001643798846955,0.07016867469879517,1.005531061824004,0.06909405988683356,0.0737123090762652,0.9943458674953326,1.006304348823212,1.0006145706949425,0.07176341730558598,1.0055451147745043,0.07066226087667501,0.07367404951561302,0.9943487939024102,1.0069248512736548,1.0012345114143224,0.0726604600219058,1.0053775845494135,0.07153851819274745,0.07277617861271038,0.9944174729548323,1.0080365780383467,1.0024091865789293,0.07315881708652792,1.0048797732216364,0.07191370079899152,0.0778090612359052,0.9940325638966567,1.0101294324839323,1.004101549639478,0.07644797371303395,1.0011114948539188,0.07695002099904283,0.0720760474547189,0.9944710299859993,1.0124380329751297,1.0068402934497764,0.07515224534501642,0.995084217962953,0.07238976303408595
1995-03-22,,,1.0,,,,,,,,0.985381452594099,0.05890580503833516,,0.05890580503833516,0.06534611171960492,0.9949859883545449,0.9747031308809502,0.9698159580318515,0.061297918948521365,1.0051394573246168,0.061297918948521365,0.06838992332968293,0.9947530502484273,0.9431509443311306,0.9382022787180768,0.06378970427163198,1.0061768043128982,0.06378970427163198,0.07070227742545923,0.9945761258847292,1.0054765786912285,1.000023000302554,0.06727820372398685,1.0054525002474963,0.06627276481222423,0.07045994846392481,0.994594665642122,1.0055933113896178,1.0001577433135111,0.06847426067907997,1.0054280392444572,0.06743081427073516,0.07261254186486082,0.9944299902060183,1.0061883751498537,1.0005838960456785,0.0702683461117196,1.0055703810619507,0.06922970167567648,0.0729023024865629,0.9944078253259464,1.0067866362903293,1.001156509560691,0.07136473165388829,1.0055452791655815,0.07034496996140478,0.071497702248506,0.9945152730895923,1.0077475911740428,1.002220370841832,0.07186308871851041,1.0053255742930016,0.07072251262778964,0.07739361597792987,0.9940643310284768,1.0089225982552252,1.0029339676940932,0.07555093099671413,1.0048013556173458,0.07650862903968797,0.07170214228983536,0.9944996333092208,1.0094365362436448,1.0038842651432347,0.07435487404162103,1.0025786043831963,0.07243155544374054
1995-04-19,,,1.0,,,,,,,,0.9856515791072946,0.05780941949616648,,0.05780941949616648,0.06263964950712024,0.9951931554556734,0.9753261823942728,0.9706379410554921,0.05960350492880614,1.0056817216883127,0.05960350492880614,0.065844468784228,0.9949478461397591,0.9448478999505617,0.940074382985486,0.061796276013143484,1.0070833565247415,0.061796276013143484,0.0677598742983516,0.9948012624317827,1.0052469648551818,1.0000209496936527,0.06488608981380066,1.005223844402626,0.06393962658804606,0.06776847480829057,0.9948006042936816,1.0053710493892236,1.0001437274717724,0.06598247535596934,1.0052124838412397,0.0650029216853252,0.07079475195298152,0.9945690510670211,1.0059935093130536,1.0005300099370662,0.06797590361445784,1.0054064564588276,0.06703064193387934,0.07069764471194633,0.9945764803145045,1.0064990773266487,1.0010403097673346,0.0690722891566265,1.0053363961727644,0.06814944261306069,0.07191254261889601,0.9944835378202326,1.00746843873242,1.0019107771928433,0.07036801752464403,1.0052364410495664,0.0695713024358797,0.07678461633511556,0.9941109001825321,1.0067839898625188,1.00085493845159,0.07435487404162103,1.0038387593724416,0.07594487742113673,0.07174199691524659,0.9944965844361745,1.0044093146411017,0.9988816327864546,0.0734578313253012,1.0005230179574456,0.07302968976042747
1995-05-17,,,1.0,,,,,,,,0.9855042281942632,0.05840744797371304,,0.05840744797371304,0.059749178532312236,0.9954144552055636,0.9754495748365837,0.9709766071164566,0.05890580503833516,1.0049571869979237,0.05890580503833516,0.0600405257393206,0.9953921469000562,0.9467824016437429,0.9424197674193565,0.05930449069003286,1.0071356254139738,0.05930449069003286,0.06125427366270624,0.9952992162267353,1.0047416898484554,1.0000186164164933,0.06089923329682367,1.0047206412588143,0.06000744738005646,0.06344888603053771,0.9951312076415371,1.0050207159610487,1.0001274787790806,0.06189594742606791,1.0048762876327832,0.06099212266919899,0.06497549670725465,0.9950143546623008,1.0054804881999497,1.0004675190918082,0.06329134720700985,1.0049478558501157,0.06239553146702492,0.06389291622767154,0.9950972183522967,1.0058678632804496,1.0009363127803437,0.06378970427163198,1.0048225365812062,0.06284852337604432,0.06673336419754748,0.9948798173442714,1.0069371004753753,1.0017813985981117,0.06508543263964951,1.005016737415097,0.06430341995438242,0.07125522713292039,0.9945338228938015,1.0067837451776076,1.001280486918825,0.06887294633077766,1.005923742290956,0.07009763264422679,0.06703396436912659,0.9948568129145627,1.0042225450195876,0.9990576405951379,0.06837458926615554,1.0053468920218647,0.06849529073834576
1995-06-14,,,1.0,,,,,,,,0.9861183356953306,0.05591566265060242,,0.05591566265060242,0.05672070098576205,0.9956463737819918,0.9765354681648454,0.972283997747828,0.05621467688937568,1.005725020569648,0.05621467688937568,0.05507995618838967,0.995772043374415,0.9497285505027165,0.9457131393851114,0.055815991237677984,1.0077553372032653,0.055815991237677984,0.05554703228479262,0.9957362669925897,1.0042976029590092,1.0000155461200098,0.05651369112814896,1.0042789068846032,0.05571588887491179,0.058121758044949144,0.9955390751501966,1.0045876936689142,1.0001063034624198,0.05721139101861993,1.004459646379558,0.05640636653659858,0.06046337508438261,0.9953597704329658,1.0050523745169897,1.000388700772338,0.05860679079956189,1.0045827129193994,0.05783136769508498,0.06234316454140058,0.9952158526228466,1.0055707809508374,1.0007599821366093,0.0599025191675794,1.004630132917868,0.05921691198111447,0.06342997358574906,0.9951326553628995,1.006238174193339,1.0013404662125334,0.061297918948521365,1.0044488504193272,0.06078275312117761,0.06907722039920339,0.9947004600343025,1.0045508471620266,0.9992271897999161,0.06568346111719606,1.0032661779450684,0.06752091414559885,0.06511764124514233,0.9950034750405782,0.9989524665296821,0.9939611755973905,0.0654841182913472,0.9998947267292874,0.0669957122536346
1995-07-12,,,1.0,,,,,,,,0.9862657784286692,0.055317634173055866,,0.055317634173055866,0.055317634173056095,0.9957538379183434,0.9768681260953138,0.9727201856995089,0.055317634173055866,1.004714803861942,0.055317634173055866,0.052197152245344276,0.9959928844422612,0.9510334124153391,0.9472225116325201,0.05422124863088719,1.0056256731652127,0.05422124863088719,0.05622770730573302,0.9956841319879178,1.0043491577776156,1.0000145193746015,0.055716319824753564,1.0043335442878063,0.0549618874682768,0.05877160481989578,0.9954893111742192,1.0046313229955142,1.000099743712849,0.056812705366922234,1.0045245385589796,0.05605899968476697,0.05886575783458726,0.9954821013295788,1.004906082941445,1.0003660190854256,0.05780941949616648,1.0045156269414273,0.05704425262422709,0.0641640229469771,0.9950764664500461,1.0056676169070369,1.0007161786550929,0.059802847754654984,1.004903907888033,0.059234191345271234,0.06202439353263123,0.9952402564575301,1.0060146447278302,1.0012262730189567,0.060799561883899234,1.0046679213244787,0.06028529182402609,0.06881951449151859,0.9947201787055123,1.004312374381794,0.9990097845212156,0.06528477546549835,1.0050891175037944,0.06717574814231145,0.06527299778887709,0.9949915843192525,0.9980193489649953,0.9930208532079496,0.06528477546549835,1.0040828288541208,0.06723461173699743
1995-08-09,,,1.0,,,,,,,,0.9862412031089389,0.055417305585980285,,0.055417305585980285,0.05729572836801711,0.9956023344538407,0.9766273337923951,0.9723324534151389,0.05611500547645126,1.0040167235658592,0.05611500547645126,0.05781708652792844,0.9955624071467014,0.9490767910741396,0.9448651746888374,0.056713033953997814,1.0019575964663505,0.056713033953997814,0.061083387295588785,0.9953122996255923,1.0047262978772717,1.0000164420345352,0.059105147864184006,1.0047117100915863,0.05829625382577672,0.06247179633207009,0.9952060052563941,1.0049307089202149,1.0001130763839632,0.0603012048192771,1.004830483397017,0.05948134678148954,0.06409978440725962,0.9950813835590496,1.005360417020086,1.0004154347438503,0.06189594742606791,1.0049925705585507,0.06109272329518558,0.06775711879175285,0.994801473291916,1.0060343068959272,1.00080441068228,0.06378970427163198,1.005314322236682,0.06315808099885725,0.06490640072957111,0.9950196432524819,1.0064357121864307,1.0014233032962998,0.06448740416210295,1.0052030587968552,0.06381383985661646,0.07247702924355164,0.994440356245791,1.0049863801339103,0.9993990138825336,0.0690722891566265,1.0059825195962009,0.07105349382480337,0.06907319970427753,0.994700767679511,0.9985756332892717,0.9932839490188924,0.0690722891566265,1.005593820173441,0.0711701174136138
1995-09-06,,,1.0,,,,,,,,0.9864378228140479,0.05461993428258489,,0.05461993428258489,0.056498357064621786,0.9956634028444507,0.9769568540137192,0.9727201856995089,0.055317634173055866,1.0047559870930338,0.055317634173055866,0.05673603504928823,0.9956451993746271,0.9498495447767151,0.9457131393851114,0.055815991237677984,1.005275218328921,0.055815991237677984,0.058068607089956197,0.9955431454548694,1.0044924537962303,1.0000155770379793,0.05741073384446878,1.0044759381681652,0.056623302729757435,0.05939892972653982,0.9954412742379352,1.0046868918228604,1.0001067998062987,0.05820810514786419,1.0045732983068618,0.05740550332965546,0.060568674143029584,0.9953517081235531,1.0050669253210875,1.000395080896832,0.05930449069003286,1.0046495589888897,0.05849756481744698,0.06379613680590554,0.9951046264516712,1.0057042879494533,1.0007809897807847,0.060799561883899234,1.004895938921605,0.06011405034404576,0.06199205118806872,0.995242732491633,1.0062102977139382,1.0014234861580393,0.06149726177437021,1.0047801907563778,0.06080134662970749,0.06962374353771929,0.9946586434658132,1.0051093308437142,0.9997406835518401,0.06608214676889376,1.0057137508461178,0.06788099205794842,0.06448975274684182,0.9950515339886902,1.0005916692451697,0.9956402753787102,0.0654841182913472,1.007357131093778,0.0662237552419462
1995-10-04,,,1.0,,,,,,,,0.9864624030331802,0.054520262869660455,,0.054520262869660455,0.05720372398685747,0.9956093806154408,0.9769124890471792,0.9726232381357507,0.05551697699890472,1.004309875963616,0.05551697699890472,0.056368017524643876,0.9956733855337174,0.9498226558282207,0.9457131393851114,0.055815991237677984,1.004345415403429,0.055815991237677984,0.0578004472789446,0.9955636814098839,1.0044717462944903,1.0000155896131577,0.05731106243154436,1.0044560998436745,0.05652168466839327,0.05895352382586042,0.9954753806235409,1.004652452699652,1.00010678274556,0.05800876232201534,1.004545167470348,0.0572023539449989,0.059778577858372345,0.9954122040916372,1.005006856250375,1.000396089907393,0.05890580503833516,1.004609954048763,0.05808366284248064,0.06267833126519877,0.9951901942430882,1.005627334878477,1.0007904627338706,0.06020153340635268,1.004842563105394,0.05947556276903972,0.06174528603226638,0.9952616243038528,1.0062232980010406,1.0014554339808954,0.060998904709748086,1.004792989089377,0.060297687330092664,0.06833486783614882,0.9947572630742808,1.0056269687280164,1.000354731085567,0.06518510405257393,1.005887811982667,0.06664915038099373,0.062370725407762416,0.9952137427011513,1.003078020338819,0.9982770308426576,0.06418838992332969,1.0074703134696712,0.06388791144894515
1995-11-01,,,1.0,,,,,,,,0.9864378228140479,0.05461993428258489,,0.05461993428258489,0.05488828039430495,0.9957867254362793,0.977127994901347,0.9730110863749298,0.05471960569550931,1.0046315537085364,0.05471960569550931,0.05386856516977011,0.9958648376447332,0.9509661076888997,0.9470337084392499,0.054420591456736035,1.0055545049392078,0.054420591456736035,0.05398097303798696,0.9958562266786208,1.0041754787094197,1.0000144031507605,0.05501861993428258,1.004159824246211,0.05426102023838598,0.057748075437375986,0.9955676921489931,1.0045512696465269,1.0000987891673336,0.056015334063526837,1.0044440123571259,0.055262152526281104,0.0587130427825733,0.9954937956367965,1.0048882042121483,1.0003599726017958,0.05721139101861993,1.0044903357280928,0.05646968250815937,0.06064619800871264,0.9953457724864723,1.0053894865969368,1.0007101751866059,0.05840744797371304,1.0045953913774348,0.05774302305971445,0.06133978767454864,0.9952926691691176,1.0060135391813887,1.001277900632115,0.05960350492880614,1.0045514808206435,0.05906348644266245,0.06623682278568403,0.994917817995312,1.0052441765662956,1.000135342701833,0.06339101861993429,1.0048877116574664,0.06468449684865432,0.06125600763282767,0.9952990834714286,1.002533569954208,0.9978207433247626,0.06269331872946331,1.0042638856550243,0.06273531396359774
1995-11-29,,,1.0,,,,,,,,0.9863886642132039,0.054819277108433734,,0.054819277108433734,0.054550930996713716,0.9958125663909448,0.9771026388041548,0.9730110863749298,0.05471960569550931,1.0042050419430149,0.05471960569550931,0.052733844468784596,0.9959517667036596,0.9512622841182242,0.947411352466104,0.05402190580503834,1.004465074095349,0.05402190580503834,0.05193957378318987,0.9960126189697287,1.004017438103601,1.000014038016845,0.05402190580503834,1.0040029772973549,0.05327067331621557,0.05568472699806066,0.9957257203084618,1.0043890225861587,1.0000959829845149,0.05471960569550931,1.0042898096321036,0.053970274632968294,0.057134956213511334,0.995614647232465,1.0047561281957549,1.0003499181282738,0.055815991237677984,1.0043945736678421,0.05508339395285148,0.06225362743372487,0.9952227071656023,1.005480096381772,1.000676623522198,0.05780941949616648,1.004766536119488,0.05727429271918632,0.05840143590552795,0.9955176576699156,1.0056902852302536,1.0011824370938114,0.05830777656078861,1.0044067532054317,0.057714758419498816,0.06620624323408707,0.9949201583165838,1.0046971295277085,0.999593427169925,0.06269331872946331,1.0045611695048713,0.06430295114207049,0.06073561431245806,0.9953389263454072,1.000808539801652,0.996143697483491,0.06199561883899233,1.0029943218728186,0.06243502271653358
1995-12-27,,,1.0,,,,,,,,0.9875199320773084,0.05023439211391019,,0.05023439211391019,0.055332968236583215,0.9957526633842201,0.9784283762632566,0.9742726615948356,0.05212814895947426,1.005567552070254,0.05212814895947426,0.052128148959474624,0.9959981711318096,0.9530210462660256,0.9492072191310851,0.05212814895947426,1.005921075133119,0.05212814895947426,0.05029852726868787,0.9961383579086759,1.0038892157063337,1.0000125548559358,0.05212814895947426,1.0038751232904428,0.05143383877960267,0.0543203987051608,0.9958302255438974,1.0042736481984518,1.000086053593257,0.05292552026286966,1.0041772642676454,0.05223605232396555,0.056746518436461876,0.9956443964723268,1.00468815345301,1.0003121301876188,0.054420591456736035,1.004336717828551,0.0537745087564133,0.0580833176449241,0.995542018917648,1.0050869050512086,1.0006062466423706,0.05561664841182914,1.0044072994465356,0.055046136988072,0.05743057780450702,0.9955920070909601,1.005536279356876,1.0011038825676886,0.056414019715224535,1.00434870019864,0.055875702941896956,0.06397043367963878,0.9950912847237701,1.0047245950494712,0.9997926880813479,0.06050054764512597,1.005133254921527,0.06188118657108923,0.05884282291007142,0.9954838575855012,1.001292843886897,0.9967708628052854,0.0599025191675794,1.0051690799393844,0.06028304314960978
1996-01-24,,,1.0,,,,,,,,0.9873230966829797,0.05103176341730559,,0.05103176341730559,0.050495071193865544,0.9961232976423007,0.9786981840241449,0.9749040624666624,0.050832420591456734,1.0045423859292786,0.050832420591456734,0.048846659364730996,0.9962496149912557,0.9546817067990095,0.9511012828377081,0.05013472070098576,1.005767431555078,0.05013472070098576,0.04943321047274569,0.9962046659041046,1.0038211749789439,1.0000113382473645,0.05053340635268347,1.0038085723069314,0.0498883157269067,0.05304404051998963,0.9959280023483209,1.0041668596337365,1.000077894539414,0.051430449069003285,1.004080454902673,0.05079208637981053,0.05491298674670527,0.9957848329567119,1.0045171480229091,1.0002829404461453,0.05282584884994524,1.0042037057318316,0.05222186253522122,0.05946950744204026,0.9954358699471398,1.0051270264155079,1.0005394959473028,0.054819277108433734,1.004518040726117,0.0543997291967561,0.057989879480984934,0.9955491744524689,1.005354022294543,1.0008793669278013,0.056015334063526837,1.0042454532450253,0.0556999854263429,0.06467557651034464,0.9950373106887357,1.0031327073660545,0.9981544714014294,0.06060021905805039,1.0033407118540907,0.06254060640305358,0.05923441510256851,0.9954538715981767,0.9977400830605537,0.9932042285313146,0.06000219058050383,1.0009723601395617,0.06103763713052212
1996-02-21,,,1.0,,,,,,,,0.987716806713272,0.049437020810514785,,0.049437020810514785,0.05131544359255077,0.9960604386980753,0.9791014471954933,0.9752442170234634,0.05013472070098576,1.0043054336220643,0.05013472070098576,0.050702081051479005,0.9961074356653612,0.9546276560832158,0.9509117065162864,0.050334063526834616,1.0037076737347954,0.050334063526834616,0.05161963766394942,0.996037131610748,1.0039901531732096,1.0000114723320792,0.051430449069003285,1.0039787698135687,0.050788585965141075,0.055778777231585426,0.9957185166240182,1.0043794609222914,1.000079226957175,0.05282584884994524,1.0043012313404431,0.05219789656612279,0.05998853253466399,0.9953961279562947,1.0049077640609525,1.00028129729949,0.055417305585980285,1.0046235154352872,0.05489335669822513,0.06390751025899072,0.9950961012390799,1.0054311358007089,1.0005006032996653,0.05790909090909091,1.0048890022565022,0.057624816565067925,0.06278661861901162,0.9951819045458697,1.0055397481641193,1.0006949616745424,0.05960350492880614,1.00465628665183,0.059518736143225025,0.06891935997607625,0.994712538864217,1.0016352901151502,0.9963391824464376,0.06448740416210295,1.003487254541708,0.06710935747516943,0.0631155726068086,0.9951567226293913,0.9946819500680324,0.9898644294883149,0.06369003285870756,1.0014878325064152,0.06513144647387319
1996-03-20,,,1.0,,,,,,,,0.9872246936989841,0.051430449069003285,,0.051430449069003285,0.05304052573932029,0.9959282716151643,0.9783046070084557,0.9743212163710838,0.05202847754654983,1.0031380755010606,0.05202847754654983,0.05741840087623144,0.9955929396492785,0.9516999862756561,0.9475057870003585,0.05392223439211391,1.0008289726101465,0.05392223439211391,0.06158215118335164,0.995274113755656,1.0047625375293663,1.0000141440744241,0.05741073384446878,1.0047510106921147,0.0566967352613536,0.060178488823374496,0.9953815833122304,1.0047379548902748,1.000097656352574,0.05840744797371304,1.0046583588655016,0.05766443212229121,0.06325125026029613,0.9951463364890533,1.0052427707958076,1.000363660639553,0.0603012048192771,1.0049600782397037,0.0595951483012551,0.06706320973158689,0.9948545748441502,1.0058694743239283,1.0006938482272405,0.06239430449069003,1.0053661846944983,0.061883011985061014,0.06400872617114942,0.9950883536108122,1.0061286670050462,1.0011869187706925,0.06319167579408544,1.0054299317360518,0.0626587403768718,0.07163355989350813,0.9945048798744446,1.0040769939579266,0.9985594702608213,0.0678762322015334,1.007766242307654,0.07003368881110499,0.06401387109485125,0.9950879597913781,1.000812555478805,0.9958965239649995,0.06628148959474262,1.011060227708303,0.06564892817062667
1996-04-17,,,1.0,,,,,,,,0.987716806713272,0.049437020810514785,,0.049437020810514785,0.05695071193866436,0.9956287578169727,0.9785013757280213,0.9742241092382887,0.05222782037239868,1.004290329807768,0.05222782037239868,0.0604545454545441,0.995360446483836,0.950784408718553,0.9463731935719689,0.055118291347207006,1.0034602656397213,0.055118291347207006,0.06501346539433564,0.9950114485597237,1.0050286556267425,1.0000150184791967,0.059404162102957285,1.0050144406276968,0.058669714953856936,0.06438339188078783,0.9950596751406804,1.0050694601007797,1.000104090461701,0.060998904709748086,1.004971318267396,0.060245052682300015,0.06648582900986276,0.9948987611986513,1.0055142405864055,1.0003848723270174,0.06309200438116101,1.0051487075645666,0.062368934212698665,0.0680483900519814,0.9947791845355504,1.005998270371932,1.0007461390447645,0.06468674698795181,1.0053007442327024,0.06406745424438895,0.06466841457392129,0.9950378588730373,1.0063904343066254,1.0013965829427707,0.06498576122672507,1.0051973467075679,0.06420772422943113,0.07333044900135588,0.9943750756925743,1.005254178083327,0.999599699421885,0.06967031763417306,1.0067043656606223,0.07164087998828919,0.06525540166417879,0.9949929310890864,1.0032391136100263,0.9982158262340569,0.0678762322015334,1.0073728439334173,0.06655127452754155
1996-05-15,,,1.0,,,,,,,,0.9872984950174766,0.05113143483023001,,0.05113143483023001,0.05596166484118299,0.9957045086779879,0.9780856689872877,0.9738843104839684,0.05292552026286966,1.0039637283786973,0.05292552026286966,0.06058488499452391,0.9953504669321174,0.9503202246156026,0.9459016793061747,0.05561664841182914,1.0041706919325728,0.05561664841182914,0.0654117764484319,0.9949809625606908,1.0050598869030554,1.000015453701941,0.0599025191675794,1.0050447926587451,0.059152519572481785,0.06516219271940772,0.9950000651332125,1.0051326818236705,1.0001070838820727,0.06159693318729463,1.0050280679880512,0.060831125967687937,0.0669991032419699,0.9948594807512058,1.0055639420782745,1.0003948212781277,0.06369003285870756,1.0051770772374935,0.06295247583529591,0.06892141227721399,0.994712381829639,1.0060834076580982,1.0007636227508665,0.06538444687842278,1.0053332892379963,0.06476667863701276,0.0672795367646716,0.9948380200635426,1.006558489604289,1.0013626548760808,0.06628148959474262,1.005154707684691,0.06566216399493971,0.07275903807717769,0.9944187840978528,1.005742560572939,1.0001292942004032,0.07006900328587076,1.0061453211266538,0.07152313097627633,0.06503458965492862,0.9950098317240271,1.0057041054413651,1.000685472719376,0.06817524644030669,1.0075016634784875,0.06606206159664971
1996-06-12,,,1.0,,,,,,,,0.986978729144563,0.05242716319824753,,0.05242716319824753,0.05967250821467789,0.9954203258953722,0.9772928255725625,0.9728171429266493,0.055118291347207006,1.0034999178566706,0.055118291347207006,0.06504709748083254,0.9950088743852763,0.9478081525673081,0.9430775230191855,0.05860679079956189,1.0020155089084224,0.05860679079956189,0.07039922717779928,0.9945993112735309,1.005448080086924,1.0000179679757486,0.06369003285870756,1.0054325424320916,0.06286571106407969,0.06993597052292004,0.9946347545781086,1.0055193669193103,1.0001245087393233,0.06568346111719606,1.0054117035310148,0.06484094742530999,0.07126943743147104,0.9945327357695848,1.0059588460024798,1.0004590031864606,0.0678762322015334,1.005561828795998,0.06704993036397905,0.07332689149646633,0.9943753478075495,1.0065512075932805,1.0008897071366774,0.06967031763417306,1.0057831686832355,0.06897334413270498,0.06979760868385172,0.9946453407493551,1.0070379704447434,1.0016456252605508,0.07006900328587076,1.0056675925959762,0.06919879579734237,0.07503457796383248,0.9942447347460562,1.0078866734484297,1.002086018296819,0.07325848849945235,1.0077563763935427,0.074033796609508,0.06828965220949625,0.9947607229705299,1.0099717591850665,1.0046802373467547,0.07156407447973713,1.009279925330039,0.06869577551497663
1996-07-10,,,1.0,,,,,,,,0.9869049517288144,0.05272617743702081,,0.05272617743702081,0.06023986856516975,0.9953768836106659,0.9771406731966913,0.9726232381357507,0.05551697699890472,1.0044443401326533,0.05551697699890472,0.06459474260679046,0.9950434978425873,0.9476807113244817,0.9429835298342635,0.05870646221248631,1.0048810285400076,0.05870646221248631,0.06885039351765185,0.9947178159398267,1.0053283734406822,1.0000180439312538,0.06319167579408544,1.0053103100494114,0.06235759341983769,0.06873506530206247,0.994726640519795,1.0054267887998112,1.0001248119114416,0.06498576122672507,1.00530161996247,0.06413253909896241,0.06969094598895091,0.9946535016714895,1.0058394496475236,1.0004617307112331,0.06687951807228916,1.0053779779520462,0.06602631369848118,0.07090026812716985,0.9945609785519947,1.0063851983621275,1.0009114476832808,0.0682749178532311,1.0054906061939346,0.06748973563848706,0.07037012302490933,0.9946015379660557,1.0071130867307883,1.0016762249681836,0.06927163198247537,1.005458478859542,0.06851331729574524,0.07329028969648654,0.9943781474982282,1.0080853751902599,1.002418067901747,0.07196276013143482,1.0059868681768833,0.07242532680204455,0.06809845310926509,0.9947753536439037,1.0099836319379485,1.004706824635627,0.07076670317634173,1.0052786890734504,0.06851677096489597
