date,1,-1,0,pnl_no_fees,signal,pnl,pnl_pct,pnl_no_fees_pct,long_pnl_pct,short_pnl_pct
2015-01-28,-4363.515577027096,-2341.809866759887,0,-1010.8528551336043,0,0.0,0.0,-0.05054264275668022,-0.21817577885135478,-0.11709049333799436
2015-02-25,-2954.9764389853904,-3750.3490048015924,0,397.68628290810113,0,0.0,0.0,0.019884314145405056,-0.1477488219492695,-0.18751745024007963
2015-03-25,-3205.9290949444076,-3499.396348842575,0,146.73362694908386,0,0.0,0.0,0.007336681347454193,-0.16029645474722037,-0.17496981744212875
2015-04-22,-3470.4102699311084,-3234.915173855875,0,-117.74754803761687,0,0.0,0.0,-0.005887377401880844,-0.17352051349655542,-0.16174575869279376
2015-05-20,-3308.9984782792953,-3396.3269655076874,0,43.664243614196096,0,0.0,0.0,0.0021832121807098047,-0.16544992391396476,-0.16981634827538436
2015-06-17,-2805.536916824296,-3899.788526962687,0,547.1258050691952,0,0.0,0.0,0.02735629025345976,-0.14027684584121478,-0.19498942634813435
2015-07-15,-3738.531977365094,-2966.7934664218883,0,-385.86925547160286,-1,-2966.7934664218883,-0.14833967332109443,-0.019293462773580145,-0.1869265988682547,-0.14833967332109443
2015-08-12,-3470.6445135320005,-3234.6809302549823,0,-117.98179163850898,-1,-3234.6809302549823,-0.1617340465127491,-0.005899089581925449,-0.17353222567660004,-0.1617340465127491
2015-09-09,-1871.3277434013814,-4833.997700385601,0,1481.3349784921102,-1,-4833.997700385601,-0.24169988501928005,0.0740667489246055,-0.09356638717006907,-0.24169988501928005
2015-10-07,-5202.903846453928,-1502.4215973330556,0,-1850.2411245604362,-1,-1502.4215973330556,-0.07512107986665278,-0.09251205622802182,-0.2601451923226964,-0.07512107986665278
2015-11-04,-2705.511352614202,-3999.8140911727805,0,647.1513692792889,-1,-3999.8140911727805,-0.19999070455863904,0.032357568463964446,-0.1352755676307101,-0.19999070455863904
2015-12-02,-4610.4813176066555,-2094.8441261803264,0,-1257.8185957131643,-1,-2094.8441261803264,-0.10474220630901632,-0.06289092978565822,-0.23052406588033278,-0.10474220630901632
2015-12-30,-906.7892107060725,-5798.536233080909,0,2445.8735111874184,-1,-5798.536233080909,-0.2899268116540455,0.12229367555937093,-0.045339460535303626,-0.2899268116540455
2016-01-27,-7045.248910670412,339.9234668834288,0,-3692.5861887769206,-1,339.9234668834288,0.016996173344171438,-0.184629309438846,-0.3522624455335206,0.016996173344171438
2016-02-24,-1886.1295046485393,-4819.195939138443,0,1466.5332172449516,0,0.0,0.0,0.07332666086224758,-0.09430647523242697,-0.24095979695692213
2016-03-23,-1414.1967263926085,-5291.128717394374,0,1938.4659955008824,-1,-5291.128717394374,-0.26455643586971866,0.09692329977504412,-0.07070983631963043,-0.26455643586971866
2016-04-20,-3733.0080407168234,-2972.317403070159,0,-380.3453188233325,-1,-2972.317403070159,-0.14861587015350794,-0.019017265941166626,-0.18665040203584116,-0.14861587015350794
2016-05-18,-3108.10966108533,-3597.2157827016526,0,244.55306080816138,-1,-3597.2157827016526,-0.17986078913508263,0.012227653040408069,-0.15540548305426652,-0.17986078913508263
2016-06-15,-4376.5022947336265,-2328.8231490533562,0,-1023.8395728401352,-1,-2328.8231490533562,-0.11644115745266781,-0.05119197864200676,-0.21882511473668134,-0.11644115745266781
2016-07-13,-4421.018929658827,-2284.3065141281554,0,-1068.356207765336,-1,-2284.3065141281554,-0.11421532570640777,-0.0534178103882668,-0.22105094648294132,-0.11421532570640777
2016-08-10,-2399.861644382908,-4305.463799404075,0,952.8010775105836,-1,-4305.463799404075,-0.21527318997020373,0.04764005387552918,-0.1199930822191454,-0.21527318997020373
2016-09-07,-3679.6848121510125,-3025.6406316359703,0,-327.022090257521,-1,-3025.6406316359703,-0.1512820315817985,-0.01635110451287605,-0.18398424060755064,-0.1512820315817985
2016-10-05,-1272.1487018231346,-5433.176741963847,0,2080.5140200703563,-1,-5433.176741963847,-0.2716588370981924,0.10402570100351781,-0.06360743509115672,-0.2716588370981924
2016-11-02,-3515.113528212735,-3190.2119155742466,0,-162.45080631924435,-1,-3190.2119155742466,-0.15951059577871232,-0.008122540315962217,-0.17575567641063675,-0.15951059577871232
2016-11-30,-1685.2511853687474,-5020.074258418235,0,1667.4115365247437,-1,-5020.074258418235,-0.2510037129209118,0.08337057682623719,-0.08426255926843737,-0.2510037129209118
2016-12-28,-2416.139908424203,-4289.185535362779,0,936.5228134692879,-1,-4289.185535362779,-0.21445927676813895,0.0468261406734644,-0.12080699542121015,-0.21445927676813895
2017-01-25,-4233.345394972826,-2471.9800488141564,0,-880.6826730793347,-1,-2471.9800488141564,-0.12359900244070782,-0.04403413365396673,-0.21166726974864133,-0.12359900244070782
2017-02-22,-3628.7131453406178,-3076.6122984463645,0,-276.0504234471266,-1,-3076.6122984463645,-0.15383061492231823,-0.01380252117235633,-0.18143565726703087,-0.15383061492231823
2017-03-22,-4785.948617119566,-1919.376826667417,0,-1433.2858952260744,-1,-1919.376826667417,-0.09596884133337084,-0.07166429476130373,-0.2392974308559783,-0.09596884133337084
2017-04-19,-3182.3903038527296,-3522.9351399342527,0,170.27241804076164,-1,-3522.9351399342527,-0.17614675699671264,0.008513620902038081,-0.15911951519263648,-0.17614675699671264
2017-05-17,-2475.9664642407597,-4229.358979546222,0,876.6962576527313,-1,-4229.358979546222,-0.2114679489773111,0.04383481288263656,-0.12379832321203799,-0.2114679489773111
2017-06-14,-1666.2407308493064,-5039.084712937676,0,1686.4219910441848,0,0.0,0.0,0.08432109955220925,-0.08331203654246531,-0.2519542356468838
2017-07-12,-2571.978895092179,-4133.346548694803,0,780.6838268013121,-1,-4133.346548694803,-0.20666732743474012,0.039034191340065603,-0.12859894475460892,-0.20666732743474012
2017-08-09,-2605.561338495089,-4099.764105291894,0,747.101383398402,0,0.0,0.0,0.0373550691699201,-0.13027806692475444,-0.20498820526459471
2017-09-06,-2724.8306256656087,-3980.4948181213736,0,627.8320962278825,0,0.0,0.0,0.03139160481139412,-0.13624153128328043,-0.19902474090606867
2017-10-04,-1676.7912859589446,-5028.5341578280395,0,1675.8714359345477,-1,-5028.5341578280395,-0.251426707891402,0.08379357179672738,-0.08383956429794723,-0.251426707891402
2017-11-01,-2172.1354564044445,-4533.189987382538,0,1180.5272654890464,-1,-4533.189987382538,-0.22665949936912688,0.05902636327445232,-0.10860677282022221,-0.22665949936912688
2017-11-29,-1834.5556625422503,-4870.769781244732,0,1518.1070593512409,-1,-4870.769781244732,-0.24353848906223663,0.07590535296756204,-0.09172778312711252,-0.24353848906223663
2017-12-27,-1795.7195054363435,-4909.60593835064,0,1556.9432164571485,-1,-4909.60593835064,-0.24548029691753198,0.07784716082285743,-0.08978597527181718,-0.24548029691753198
2018-01-24,-133.47596219606112,-6571.849481590923,0,3219.1867596974307,-1,-6571.849481590923,-0.3285924740795461,0.16095933798487153,-0.006673798109803056,-0.3285924740795461
2018-02-21,-985.9795882722492,-5719.345855514735,0,2366.683133621243,-1,-5719.345855514735,-0.2859672927757368,0.11833415668106216,-0.04929897941361246,-0.2859672927757368
2018-03-21,-3395.1568426129284,-3310.168601174058,0,-42.494120719435216,-1,-3310.168601174058,-0.16550843005870292,-0.002124706035971761,-0.16975784213064643,-0.16550843005870292
2018-04-18,-2245.5832680789135,-4459.742175708072,0,1107.0794538145797,-1,-4459.742175708072,-0.2229871087854036,0.05535397269072898,-0.11227916340394568,-0.2229871087854036
2018-05-16,-1127.0568595288667,-5578.2685842581195,0,2225.6058623646263,-1,-5578.2685842581195,-0.278913429212906,0.11128029311823132,-0.05635284297644333,-0.278913429212906
2018-06-13,-1818.6301599249489,-4886.695283862037,0,1534.0325619685443,-1,-4886.695283862037,-0.24433476419310188,0.07670162809842722,-0.09093150799624744,-0.24433476419310188
2018-07-11,-3253.220085172323,-3452.105358614663,0,99.44263672117017,-1,-3452.105358614663,-0.17260526793073316,0.004972131836058508,-0.16266100425861613,-0.17260526793073316
2018-08-08,-3017.619009444344,-3687.706434342642,0,335.043712449149,-1,-3687.706434342642,-0.1843853217171321,0.016752185622457446,-0.1508809504722172,-0.1843853217171321
2018-09-05,-2889.5549546040593,-3815.7704891829267,0,463.10776728943364,-1,-3815.7704891829267,-0.19078852445914635,0.02315538836447168,-0.14447774773020297,-0.19078852445914635
2018-10-03,-2219.8598367868262,-4485.465607000159,0,1132.8028851066665,-1,-4485.465607000159,-0.22427328035000796,0.05664014425533333,-0.1109929918393413,-0.22427328035000796
2018-10-31,-3449.660926278326,-3255.66451750866,0,-96.99820438483289,-1,-3255.66451750866,-0.162783225875433,-0.004849910219241645,-0.1724830463139163,-0.162783225875433
2018-11-28,-3539.2604679339884,-3166.0649758529944,0,-186.5977460404971,-1,-3166.0649758529944,-0.1583032487926497,-0.009329887302024855,-0.17696302339669942,-0.1583032487926497
2018-12-26,-4920.257250389218,-1785.0681933977648,0,-1567.5945284957263,-1,-1785.0681933977648,-0.08925340966988823,-0.07837972642478631,-0.24601286251946092,-0.08925340966988823
2019-01-23,-3028.985791003027,-3676.339652783956,0,323.67693089046435,-1,-3676.339652783956,-0.1838169826391978,0.016183846544523216,-0.15144928955015136,-0.1838169826391978
2019-02-20,-4522.494324079078,-2182.831119707904,0,-1169.8316021855874,-1,-2182.831119707904,-0.10914155598539518,-0.05849158010927937,-0.22612471620395388,-0.10914155598539518
2019-03-20,-4520.991332477406,-2184.3341113095767,0,-1168.3286105839143,0,0.0,0.0,-0.05841643052919571,-0.22604956662387032,-0.10921670556547883
2019-04-17,-2778.421542446037,-3926.9039013409456,0,574.2411794474543,0,0.0,0.0,0.028712058972372716,-0.13892107712230184,-0.19634519506704728
2019-05-15,-4641.891015491918,-2063.434428295064,0,-1289.228293598427,0,0.0,0.0,-0.06446141467992135,-0.23209455077459587,-0.10317172141475321
2019-06-12,-3504.5925565899606,-3200.7328871970217,0,-151.9298346964695,1,-3504.5925565899606,-0.17522962782949802,-0.007596491734823475,-0.17522962782949802,-0.16003664435985107
2019-07-10,-3001.2925132652085,-3704.0329305217742,0,351.37020862828297,1,-3001.2925132652085,-0.15006462566326043,0.01756851043141415,-0.15006462566326043,-0.1852016465260887
2019-08-07,-2158.3457512982295,-4546.979692488753,0,1194.3169705952619,1,-2158.3457512982295,-0.10791728756491147,0.05971584852976309,-0.10791728756491147,-0.22734898462443767
2019-09-04,-3350.3546860841275,-3354.970757702859,0,2.3080358093657196,1,-3350.3546860841275,-0.16751773430420638,0.00011540179046828598,-0.16751773430420638,-0.16774853788514296
2019-10-02,-329.26116542721,-6376.064278359772,0,3023.4015564662814,1,-329.26116542721,-0.0164630582713605,0.15117007782331407,-0.0164630582713605,-0.3188032139179886
2019-10-30,-1136.5137438107438,-5568.811699976241,0,2216.148978082749,1,-1136.5137438107438,-0.05682568719053719,0.11080744890413746,-0.05682568719053719,-0.278440584998812
2019-11-27,-3250.6089154739775,-3454.716528313008,0,102.05380641951527,0,0.0,0.0,0.005102690320975764,-0.16253044577369888,-0.1727358264156504
2019-12-25,-3452.3970149348766,-3252.9284288521094,0,-99.73429304138364,0,0.0,0.0,-0.004986714652069182,-0.17261985074674382,-0.16264642144260547
2020-01-22,-2022.8522873554627,-4682.4731564315225,0,1329.8104345380302,1,-2022.8522873554627,-0.10114261436777314,0.06649052172690151,-0.10114261436777314,-0.2341236578215761
2020-02-19,-4909.248813440906,-1796.07663034608,0,-1556.5860915474132,0,0.0,0.0,-0.07782930457737065,-0.24546244067204528,-0.089803831517304
2020-03-18,3487.612205237434,-10192.937649024414,0,6840.27492713092,1,3487.612205237434,0.1743806102618717,0.342013746356546,0.1743806102618717,-0.5096468824512207
2020-04-15,-5993.433934876048,-711.8915089109346,0,-2640.7712129825563,-1,-711.8915089109346,-0.035594575445546735,-0.1320385606491278,-0.2996716967438024,-0.035594575445546735
2020-05-13,-3571.6207980650856,-3133.704645721897,0,-218.95807617159443,0,0.0,0.0,-0.010947903808579722,-0.17858103990325427,-0.15668523228609485
2020-06-10,-3031.6498274025535,-3673.6756163844293,0,321.01289449093804,0,0.0,0.0,0.0160506447245469,-0.1515824913701277,-0.18368378081922146
2020-07-08,-2826.6870314875573,-3878.6384122994255,0,525.9756904059338,0,0.0,0.0,0.026298784520296693,-0.14133435157437785,-0.19393192061497128
2020-08-05,-2514.6994089712007,-4190.626034815782,0,837.9633129222908,0,0.0,0.0,0.04189816564611454,-0.12573497044856002,-0.20953130174078913
2020-09-02,-3262.9354712244776,-3442.389972562505,0,89.72725066901354,0,0.0,0.0,0.004486362533450677,-0.16314677356122387,-0.17211949862812526
2020-09-30,-2867.1097959948456,-3838.215647792137,0,485.5529258986456,0,0.0,0.0,0.024277646294932276,-0.1433554897997423,-0.19191078238960685
2020-10-28,-2974.9368348812177,-3730.388608905765,0,377.72588701227386,0,0.0,0.0,0.018886294350613696,-0.1487468417440609,-0.18651943044528824
2020-11-25,-2976.2503836152173,-3729.0750601717655,0,376.4123382782742,0,0.0,0.0,0.01882061691391371,-0.14881251918076085,-0.18645375300858827
2020-12-23,-3308.9940892147647,-3396.331354572218,0,43.66863267872671,0,0.0,0.0,0.0021834316339363353,-0.16544970446073823,-0.16981656772861092
2021-01-20,-2786.601468178903,-3918.72397560808,0,566.0612537145887,0,0.0,0.0,0.028303062685729435,-0.13933007340894515,-0.195936198780404
2021-02-17,-2938.40876478756,-3766.916678999423,0,414.25395710593136,0,0.0,0.0,0.020712697855296565,-0.14692043823937798,-0.18834583394997112
2021-03-17,-2723.048770281911,-3982.276673505072,0,629.6139516115805,1,-2723.048770281911,-0.13615243851409556,0.03148069758057903,-0.13615243851409556,-0.1991138336752536
2021-04-14,-3301.1304280724476,-3404.195015714535,0,51.53229382104388,1,-3301.1304280724476,-0.16505652140362237,0.002576614691052194,-0.16505652140362237,-0.17020975078572675
2021-05-12,-3253.845251681183,-3451.4801921057997,0,98.81747021230817,1,-3253.845251681183,-0.16269226258405914,0.004940873510615408,-0.16269226258405914,-0.17257400960528999
2021-06-09,-3156.91370238998,-3548.4117413970025,0,195.74901950351136,1,-3156.91370238998,-0.15784568511949898,0.009787450975175568,-0.15784568511949898,-0.17742058706985012
2021-07-07,-3008.401699765469,-3696.923744021514,0,344.2610221280226,1,-3008.401699765469,-0.15042008498827344,0.01721305110640113,-0.15042008498827344,-0.18484618720107568
2021-08-04,-3420.4979534415115,-3284.827490345471,0,-67.83523154802043,1,-3420.4979534415115,-0.17102489767207557,-0.0033917615774010216,-0.17102489767207557,-0.16424137451727353
2021-09-01,-3137.08015069004,-3568.2452930969425,0,215.58257120345118,1,-3137.08015069004,-0.15685400753450202,0.01077912856017256,-0.15685400753450202,-0.17841226465484714
2021-09-29,-2767.175764217462,-3938.1496795695207,0,585.4869576760294,1,-2767.175764217462,-0.1383587882108731,0.029274347883801472,-0.1383587882108731,-0.19690748397847602
2021-10-27,-3240.6995168030057,-3464.625926983977,0,111.96320509048573,1,-3240.6995168030057,-0.16203497584015028,0.005598160254524287,-0.16203497584015028,-0.17323129634919884
2021-11-24,-2291.446289674004,-4413.879154112978,0,1061.216432219487,1,-2291.446289674004,-0.1145723144837002,0.05306082161097434,-0.1145723144837002,-0.22069395770564887
2021-12-22,-3514.6805530254424,-3190.6448907615404,0,-162.01783113195103,-1,-3190.6448907615404,-0.15953224453807702,-0.008100891556597552,-0.17573402765127213,-0.15953224453807702
2022-01-19,242.4746695001195,-6947.800113287102,0,3595.137391393611,0,0.0,0.0,0.17975686956968054,0.012123733475005975,-0.34739000566435513
2022-02-16,3098.7758951205697,-9804.101338907552,0,6451.438617014061,-1,-9804.101338907552,-0.49020506694537763,0.322571930850703,0.15493879475602848,-0.49020506694537763
2022-03-16,1499.7613921243847,-8205.086835911367,0,4852.424114017876,-1,-8205.086835911367,-0.41025434179556836,0.24262120570089377,0.07498806960621923,-0.41025434179556836
2022-04-13,646.9347361353257,-7352.260179922309,0,3999.5974580288175,-1,-7352.260179922309,-0.3676130089961155,0.1999798729014409,0.03234673680676628,-0.3676130089961155
2022-05-11,336.6336345953705,-7041.959078382353,0,3689.2963564888614,-1,-7041.959078382353,-0.3520979539191177,0.18446481782444307,0.016831681729768528,-0.3520979539191177
2022-06-08,-2404.204744091427,-4301.120699695555,0,948.4579778020641,-1,-4301.120699695555,-0.21505603498477777,0.047422898890103204,-0.12021023720457136,-0.21505603498477777
2022-07-06,-854.7499836491388,-5850.575460137844,0,2497.9127382443526,-1,-5850.575460137844,-0.2925287730068922,0.12489563691221763,-0.042737499182456944,-0.2925287730068922
2022-08-03,-4594.717652080488,-2110.607791706496,0,-1242.054930186996,-1,-2110.607791706496,-0.10553038958532479,-0.062102746509349806,-0.2297358826040244,-0.10553038958532479
2022-08-31,-258.44314959038456,-6446.882294196601,0,3094.2195723031086,-1,-6446.882294196601,-0.32234411470983004,0.15471097861515545,-0.012922157479519228,-0.32234411470983004
2022-09-28,5087.804578870482,-11793.130022657464,0,8440.467300763974,-1,-11793.130022657464,-0.5896565011328733,0.4220233650381987,0.2543902289435241,-0.5896565011328733
2022-10-26,1265.2528580864455,-7970.578301873428,0,4617.915579979937,0,0.0,0.0,0.23089577899899685,0.06326264290432228,-0.3985289150936714
2022-11-23,-180.1443064978139,-6525.181137289169,0,3172.5184153956775,0,0.0,0.0,0.15862592076978388,-0.009007215324890695,-0.32625905686445844
