date,1,-1,0,signal,pnl,pnl_pct,long_pnl_pct,short_pnl_pct
2006-09-20,-9210.869935970755,2057.0237821245964,0,-1,2057.0237821245964,0.10285118910622983,-0.4605434967985378,0.10285118910622983
2006-10-18,-4851.509957948079,-2302.3361958980786,0,-1,-2302.3361958980786,-0.11511680979490393,-0.24257549789740396,-0.11511680979490393
2006-11-15,-4517.468118350358,-2636.3780354958003,0,-1,-2636.3780354958003,-0.13181890177479003,-0.2258734059175179,-0.13181890177479003
2006-12-13,-8718.95237148535,1565.1062176391924,0,-1,1565.1062176391924,0.07825531088195962,-0.4359476185742675,0.07825531088195962
2007-01-10,-3219.264268004509,-3934.581885841649,0,-1,-3934.581885841649,-0.19672909429208243,-0.16096321340022546,-0.19672909429208243
2007-02-07,-3970.0716804712756,-3183.7744733748823,0,-1,-3183.7744733748823,-0.15918872366874412,-0.19850358402356377,-0.15918872366874412
2007-03-07,-6514.372759381034,-639.4733944651252,0,-1,-639.4733944651252,-0.031973669723256264,-0.32571863796905165,-0.031973669723256264
2007-04-04,-3129.608617812485,-4024.2375360336737,0,-1,-4024.2375360336737,-0.20121187680168368,-0.15648043089062427,-0.20121187680168368
2007-05-02,-7061.09108839824,-92.7550654479187,0,0,0.0,0.0,-0.353054554419912,-0.0046377532723959345
2007-05-30,-8859.767377065393,1705.921223219234,0,0,0.0,0.0,-0.4429883688532696,0.08529606116096171
2007-06-27,-7947.630832118311,793.7846782721535,0,0,0.0,0.0,-0.3973815416059156,0.03968923391360768
2007-07-25,-5365.380025473278,-1788.4661283728738,0,0,0.0,0.0,-0.2682690012736639,-0.08942330641864368
2007-08-22,-50382.14842479574,43228.30227094958,0,0,0.0,0.0,-2.519107421239787,2.161415113547479
2007-09-19,-12026.732017215258,4872.885863369108,0,0,0.0,0.0,-0.6013366008607629,0.2436442931684554
2007-10-17,-5427.372127628333,-1726.4740262178177,0,0,0.0,0.0,-0.2713686063814167,-0.08632370131089089
2007-11-14,-30295.40989372694,23141.56373988079,0,0,0.0,0.0,-1.514770494686347,1.1570781869940394
2007-12-12,-27408.525292605278,20254.679138759126,0,0,0.0,0.0,-1.3704262646302638,1.0127339569379563
2008-01-09,-4491.8555387090655,-2661.990615137086,0,0,0.0,0.0,-0.22459277693545326,-0.1330995307568543
2008-02-06,-49672.40341661762,42518.55726277147,0,0,0.0,0.0,-2.483620170830881,2.125927863138574
2008-03-05,-20113.980591317482,12960.134437471323,0,0,0.0,0.0,-1.005699029565874,0.6480067218735661
2008-04-02,-11241.648546067947,4087.8023922217926,0,0,0.0,0.0,-0.5620824273033973,0.20439011961108963
2008-04-30,-1850.5953931437639,-5303.250760702391,0,0,0.0,0.0,-0.09252976965718819,-0.2651625380351195
2008-05-28,7894.402127237469,-15048.248281083626,0,0,0.0,0.0,0.39472010636187344,-0.7524124140541814
2008-06-25,1926.2366640121463,-9080.0828178583,0,0,0.0,0.0,0.09631183320060732,-0.45400414089291496
2008-07-23,-25258.955266906043,18105.109113059883,0,0,0.0,0.0,-1.2629477633453021,0.9052554556529943
2008-08-20,-7844.4396164630625,690.5934626169078,0,0,0.0,0.0,-0.3922219808231531,0.03452967313084539
2008-09-17,-53705.085551353724,46551.23939750757,0,0,0.0,0.0,-2.685254277567686,2.3275619698753784
2008-10-15,-23034.678434989008,15880.832281142852,0,0,0.0,0.0,-1.1517339217494502,0.7940416140571426
2008-11-12,-22908.16688007806,15754.320726231905,0,0,0.0,0.0,-1.145408344003903,0.7877160363115953
2008-12-10,-32000.00728310004,24846.161129253884,0,1,-32000.00728310004,-1.600000364155002,-1.600000364155002,1.2423080564626943
2009-01-07,-2813.9433421698886,-4339.902811676266,0,1,-2813.9433421698886,-0.14069716710849445,-0.14069716710849445,-0.21699514058381328
2009-02-04,-748.7233406356372,-6405.122813210517,0,0,0.0,0.0,-0.03743616703178186,-0.3202561406605259
2009-03-04,-4115.452693970492,-3038.3934598756623,0,1,-4115.452693970492,-0.2057726346985246,-0.2057726346985246,-0.15191967299378312
2009-04-01,-8229.976315979791,1076.130162133636,0,0,0.0,0.0,-0.41149881579898956,0.053806508106681805
2009-04-29,-11761.500477008583,4607.65432316243,0,0,0.0,0.0,-0.5880750238504292,0.2303827161581215
2009-05-27,-5101.869045637402,-2051.9771082087514,0,0,0.0,0.0,-0.25509345228187014,-0.10259885541043756
2009-06-24,-3325.975447420756,-3827.870706425398,0,1,-3325.975447420756,-0.1662987723710378,-0.1662987723710378,-0.1913935353212699
2009-07-22,-6533.14153287177,-620.7046209743835,0,1,-6533.14153287177,-0.3266570766435885,-0.3266570766435885,-0.031035231048719174
2009-08-19,-5392.741657811472,-1761.1044960346833,0,1,-5392.741657811472,-0.2696370828905736,-0.2696370828905736,-0.08805522480173417
2009-09-16,-6692.706253193307,-461.13990065284725,0,1,-6692.706253193307,-0.33463531265966534,-0.33463531265966534,-0.023056995032642365
2009-10-14,-6496.0248327049085,-657.8213211412449,0,1,-6496.0248327049085,-0.32480124163524543,-0.32480124163524543,-0.03289106605706224
2009-11-11,-3539.301204108136,-3614.5449497380177,0,1,-3539.301204108136,-0.1769650602054068,-0.1769650602054068,-0.1807272474869009
2009-12-09,-4986.283226458589,-2167.5629273875657,0,1,-4986.283226458589,-0.24931416132292944,-0.24931416132292944,-0.10837814636937829
2010-01-06,-3691.1889270454576,-3462.6572268006967,0,1,-3691.1889270454576,-0.18455944635227287,-0.18455944635227287,-0.17313286134003483
2010-02-03,-2802.3475793422026,-4351.498574503952,0,1,-2802.3475793422026,-0.14011737896711013,-0.14011737896711013,-0.21757492872519762
2010-03-03,-2558.504289627225,-4595.34186421893,0,1,-2558.504289627225,-0.12792521448136124,-0.12792521448136124,-0.22976709321094652
2010-03-31,-1573.6827864934996,-5580.163367352655,0,1,-1573.6827864934996,-0.07868413932467498,-0.07868413932467498,-0.2790081683676327
2010-04-28,-3564.427500665793,-3589.4186531803607,0,1,-3564.427500665793,-0.17822137503328966,-0.17822137503328966,-0.17947093265901803
2010-05-26,-3866.988954492127,-3286.857199354027,0,1,-3866.988954492127,-0.19334944772460635,-0.19334944772460635,-0.16434285996770137
2010-06-23,-5089.166661498558,-2064.6794923475964,0,1,-5089.166661498558,-0.2544583330749279,-0.2544583330749279,-0.10323397461737982
2010-07-21,-3360.6890256557026,-3793.1571281904517,0,1,-3360.6890256557026,-0.16803445128278513,-0.16803445128278513,-0.1896578564095226
2010-08-18,-2770.506012367524,-4383.34014147863,0,0,0.0,0.0,-0.1385253006183762,-0.21916700707393152
2010-09-15,-2634.1515588746333,-4519.694594971521,0,0,0.0,0.0,-0.13170757794373167,-0.22598472974857603
2010-10-13,-4271.346696453477,-2882.499457392677,0,0,0.0,0.0,-0.21356733482267387,-0.14412497286963386
2010-11-10,-3555.1885628345362,-3598.657591011618,0,0,0.0,0.0,-0.17775942814172682,-0.1799328795505809
2010-12-08,-1959.8320303788264,-5194.014123467328,0,1,-1959.8320303788264,-0.09799160151894132,-0.09799160151894132,-0.2597007061733664
2011-01-05,-2921.8011006768766,-4232.045053169278,0,1,-2921.8011006768766,-0.1460900550338438,-0.1460900550338438,-0.21160225265846389
2011-02-02,-2993.909355750357,-4159.936798095798,0,1,-2993.909355750357,-0.14969546778751786,-0.14969546778751786,-0.20799683990478987
2011-03-02,-3076.2705635790862,-4077.575590267068,0,1,-3076.2705635790862,-0.15381352817895433,-0.15381352817895433,-0.2038787795133534
2011-03-30,-3199.1060590323705,-3954.740094813784,0,1,-3199.1060590323705,-0.15995530295161853,-0.15995530295161853,-0.19773700474068917
2011-04-27,-6123.131685232814,-1030.7144686133402,0,1,-6123.131685232814,-0.30615658426164066,-0.30615658426164066,-0.05153572343066701
2011-05-25,-3425.8148123027418,-3728.0313415434125,0,1,-3425.8148123027418,-0.1712907406151371,-0.1712907406151371,-0.18640156707717062
2011-06-22,-3699.882666389497,-3453.9634874566573,0,1,-3699.882666389497,-0.18499413331947484,-0.18499413331947484,-0.17269817437283289
2011-07-20,-3711.160181972141,-3442.685971874014,0,1,-3711.160181972141,-0.18555800909860706,-0.18555800909860706,-0.1721342985937007
2011-08-17,-4052.2961605418873,-3101.549993304267,0,1,-4052.2961605418873,-0.20261480802709436,-0.20261480802709436,-0.15507749966521334
2011-09-14,-4229.381625350992,-2924.4645284951625,0,0,0.0,0.0,-0.2114690812675496,-0.14622322642475813
2011-10-12,-1846.3756344935898,-5307.470519352564,0,0,0.0,0.0,-0.09231878172467949,-0.26537352596762825
2011-11-09,-3926.380808003468,-3227.4653458426865,0,0,0.0,0.0,-0.1963190404001734,-0.16137326729213433
2011-12-07,-2568.655227414045,-4585.190926432109,0,0,0.0,0.0,-0.12843276137070225,-0.22925954632160547
2012-01-04,-2834.9519477476697,-4318.894206098485,0,0,0.0,0.0,-0.1417475973873835,-0.21594471030492424
2012-02-01,-1865.4440617366088,-5288.402092109545,0,0,0.0,0.0,-0.09327220308683044,-0.26442010460547727
2012-02-29,-1640.7370169083385,-5513.1091369378155,0,0,0.0,0.0,-0.08203685084541693,-0.2756554568468908
2012-03-28,-2926.838499128819,-4227.007654717336,0,0,0.0,0.0,-0.14634192495644097,-0.2113503827358668
2012-04-25,-3626.7050970072632,-3527.141056838891,0,0,0.0,0.0,-0.18133525485036314,-0.17635705284194456
2012-05-23,-3822.471187250074,-3331.37496659608,0,0,0.0,0.0,-0.1911235593625037,-0.16656874832980398
2012-06-20,-2624.0345670610545,-4529.811586785099,0,0,0.0,0.0,-0.13120172835305272,-0.22649057933925495
2012-07-18,-4796.504073091371,-2357.3420807547836,0,0,0.0,0.0,-0.23982520365456853,-0.11786710403773917
2012-08-15,-3674.9255610465907,-3478.920592799563,0,0,0.0,0.0,-0.18374627805232951,-0.17394602963997816
2012-09-12,-3476.785685802115,-3677.0604680440388,0,0,0.0,0.0,-0.17383928429010576,-0.18385302340220194
2012-10-10,-2520.5088232977528,-4633.337330548402,0,0,0.0,0.0,-0.12602544116488765,-0.23166686652742008
2012-11-07,-3633.384538884383,-3520.4616149617714,0,0,0.0,0.0,-0.18166922694421914,-0.17602308074808856
2012-12-05,-3176.9690973553015,-3976.8770564908527,0,0,0.0,0.0,-0.15884845486776508,-0.19884385282454264
2013-01-02,-4313.29650065659,-2840.5496531895647,0,0,0.0,0.0,-0.21566482503282952,-0.14202748265947823
2013-01-30,-3651.2462050392987,-3502.5999488068555,0,0,0.0,0.0,-0.18256231025196493,-0.1751299974403428
2013-02-27,-2279.4582708341704,-4874.387883011984,0,0,0.0,0.0,-0.11397291354170852,-0.2437193941505992
2013-03-27,-3315.6486945750075,-3838.197459271147,0,0,0.0,0.0,-0.16578243472875037,-0.19190987296355738
2013-04-24,-4531.020967281631,-2622.8251865645225,0,0,0.0,0.0,-0.22655104836408155,-0.13114125932822612
2013-05-22,-3592.7845797104337,-3561.0615741357205,0,0,0.0,0.0,-0.17963922898552168,-0.17805307870678605
2013-06-19,-3013.06265769556,-4140.783496150594,0,0,0.0,0.0,-0.150653132884778,-0.20703917480752973
2013-07-17,-3171.6807837137076,-3982.1653701324462,0,0,0.0,0.0,-0.15858403918568537,-0.19910826850662233
2013-08-14,-3316.4687310220743,-3837.37742282408,0,0,0.0,0.0,-0.1658234365511037,-0.191868871141204
2013-09-11,-3427.676478636813,-3726.169675209341,0,0,0.0,0.0,-0.17138382393184065,-0.18630848376046705
2013-10-09,-1488.232006659785,-5665.614147186369,0,0,0.0,0.0,-0.07441160033298924,-0.28328070735931843
2013-11-06,-888.756013068396,-6265.090140777758,0,0,0.0,0.0,-0.0444378006534198,-0.31325450703888796
2013-12-04,-2495.001860469808,-4658.844293376346,0,0,0.0,0.0,-0.1247500930234904,-0.23294221466881732
2014-01-01,-2930.303537517232,-4223.542616328921,0,0,0.0,0.0,-0.1465151768758616,-0.21117713081644607
2014-01-29,-4429.667682061432,-2724.178471784722,0,0,0.0,0.0,-0.2214833841030716,-0.1362089235892361
2014-02-26,-2382.2697613472583,-4771.576392498896,0,0,0.0,0.0,-0.11911348806736291,-0.2385788196249448
2014-03-26,-3262.9666329100155,-3890.8795209361388,0,0,0.0,0.0,-0.1631483316455008,-0.19454397604680693
2014-04-23,-3689.2063087412844,-3464.6398451048694,0,0,0.0,0.0,-0.1844603154370642,-0.17323199225524347
2014-05-21,-2345.930677719516,-4807.915476126638,0,0,0.0,0.0,-0.1172965338859758,-0.24039577380633192
2014-06-18,-2896.8251975270505,-4257.020956319104,0,0,0.0,0.0,-0.14484125987635252,-0.21285104781595518
2014-07-16,-3128.2154394489826,-4025.6307143971717,0,0,0.0,0.0,-0.15641077197244913,-0.2012815357198586
2014-08-13,-2978.7903503948505,-4175.055803451303,0,0,0.0,0.0,-0.14893951751974252,-0.20875279017256518
2014-09-10,-3421.2734859663296,-3732.5726678798246,0,0,0.0,0.0,-0.17106367429831648,-0.18662863339399124
2014-10-08,-3292.1285587217353,-3861.7175951244185,0,0,0.0,0.0,-0.1646064279360868,-0.19308587975622094
2014-11-05,-2484.8241817290054,-4669.021972117149,0,0,0.0,0.0,-0.12424120908645027,-0.23345109860585744
2014-12-03,-3561.892564960563,-3591.9535888855908,0,0,0.0,0.0,-0.17809462824802816,-0.17959767944427954
2014-12-31,-1888.6088229769562,-5265.237330869198,0,0,0.0,0.0,-0.09443044114884781,-0.2632618665434599
2015-01-28,-5939.607264407256,-1214.2388894388992,0,0,0.0,0.0,-0.2969803632203628,-0.06071194447194496
2015-02-25,-4312.226356822371,-2841.619797023784,0,-1,-2841.619797023784,-0.1420809898511892,-0.21561131784111853,-0.1420809898511892
2015-03-25,-2356.8817735120047,-4796.96438033415,0,-1,-4796.96438033415,-0.23984821901670747,-0.11784408867560023,-0.23984821901670747
2015-04-22,-4724.246972005071,-2429.599181841083,0,-1,-2429.599181841083,-0.12147995909205415,-0.23621234860025356,-0.12147995909205415
2015-05-20,-4915.378818454942,-2238.467335391212,0,-1,-2238.467335391212,-0.1119233667695606,-0.2457689409227471,-0.1119233667695606
2015-06-17,-3351.39292348475,-3802.4532303614037,0,0,0.0,0.0,-0.1675696461742375,-0.19012266151807017
2015-07-15,-4024.0327886599644,-3129.81336518619,0,0,0.0,0.0,-0.20120163943299824,-0.1564906682593095
2015-08-12,-126.2964784783776,-7027.549675367776,0,0,0.0,0.0,-0.0063148239239188796,-0.3513774837683888
2015-09-09,-5110.326349689321,-2043.5198041568322,0,-1,-2043.5198041568322,-0.1021759902078416,-0.25551631748446607,-0.1021759902078416
2015-10-07,-13044.18552832396,5890.339374477807,0,-1,5890.339374477807,0.2945169687238903,-0.652209276416198,0.2945169687238903
2015-11-04,1949.333132243316,-9103.179286089471,0,-1,-9103.179286089471,-0.45515896430447356,0.0974666566121658,-0.45515896430447356
2015-12-02,-597.9859953656178,-6555.8601584805365,0,-1,-6555.8601584805365,-0.3277930079240268,-0.029899299768280888,-0.3277930079240268
2015-12-30,-5753.367651382223,-1400.4785024639318,0,-1,-1400.4785024639318,-0.07002392512319659,-0.28766838256911115,-0.07002392512319659
2016-01-27,-8776.169745087562,1622.3235912414084,0,-1,1622.3235912414084,0.08111617956207043,-0.4388084872543781,0.08111617956207043
2016-02-24,-4419.645733432477,-2734.2004204136774,0,-1,-2734.2004204136774,-0.13671002102068386,-0.22098228667162384,-0.13671002102068386
2016-03-23,-6308.159338371495,-845.686815474658,0,-1,-845.686815474658,-0.0422843407737329,-0.31540796691857476,-0.0422843407737329
2016-04-20,-10208.268000370892,3054.421846524737,0,-1,3054.421846524737,0.15272109232623682,-0.5104134000185446,0.15272109232623682
2016-05-18,-2956.4907977554776,-4197.355356090677,0,-1,-4197.355356090677,-0.20986776780453384,-0.1478245398877739,-0.20986776780453384
2016-06-15,-8244.83720617124,1090.9910523250846,0,-1,1090.9910523250846,0.05454955261625423,-0.412241860308562,0.05454955261625423
2016-07-13,-3975.897910742152,-3177.9482431040024,0,-1,-3177.9482431040024,-0.15889741215520012,-0.1987948955371076,-0.15889741215520012
2016-08-10,-4546.490332893018,-2607.355820953136,0,-1,-2607.355820953136,-0.1303677910476568,-0.2273245166446509,-0.1303677910476568
2016-09-07,-3654.561991953148,-3499.284161893006,0,-1,-3499.284161893006,-0.1749642080946503,-0.18272809959765743,-0.1749642080946503
2016-10-05,-7264.028930154594,110.18277630843932,0,-1,110.18277630843932,0.005509138815421965,-0.36320144650772973,0.005509138815421965
2016-11-02,-5079.414662008648,-2074.4314918375067,0,-1,-2074.4314918375067,-0.10372157459187534,-0.2539707331004324,-0.10372157459187534
2016-11-30,-1983.772317991666,-5170.073835854489,0,-1,-5170.073835854489,-0.2585036917927244,-0.09918861589958329,-0.2585036917927244
2016-12-28,-5710.998151570456,-1442.848002275698,0,-1,-1442.848002275698,-0.0721424001137849,-0.28554990757852283,-0.0721424001137849
2017-01-25,-5647.173954764587,-1506.6721990815674,0,-1,-1506.6721990815674,-0.07533360995407838,-0.28235869773822936,-0.07533360995407838
2017-02-22,-2864.317108402479,-4289.5290454436745,0,-1,-4289.5290454436745,-0.21447645227218373,-0.14321585542012394,-0.21447645227218373
2017-03-22,3218.3803689576016,-10372.226522803758,0,-1,-10372.226522803758,-0.5186113261401879,0.1609190184478801,-0.5186113261401879
2017-04-19,-4126.075353532392,-3027.770800313763,0,-1,-3027.770800313763,-0.15138854001568816,-0.20630376767661962,-0.15138854001568816
2017-05-17,-3133.5904042438146,-4020.25574960234,0,-1,-4020.25574960234,-0.201012787480117,-0.15667952021219073,-0.201012787480117
2017-06-14,-1423.6481748534668,-5730.197978992688,0,-1,-5730.197978992688,-0.2865098989496344,-0.07118240874267334,-0.2865098989496344
2017-07-12,-5250.176557516263,-1903.6695963298919,0,-1,-1903.6695963298919,-0.0951834798164946,-0.26250882787581314,-0.0951834798164946
2017-08-09,-4753.483160908215,-2400.3629929379404,0,-1,-2400.3629929379404,-0.12001814964689701,-0.23767415804541073,-0.12001814964689701
2017-09-06,-4575.386561882264,-2578.459591963891,0,-1,-2578.459591963891,-0.12892297959819454,-0.22876932809411318,-0.12892297959819454
2017-10-04,-3987.8607289297615,-3165.9854249163936,0,-1,-3165.9854249163936,-0.1582992712458197,-0.1993930364464881,-0.1582992712458197
2017-11-01,-2348.9089809872735,-4804.937172858881,0,-1,-4804.937172858881,-0.24024685864294407,-0.11744544904936367,-0.24024685864294407
2017-11-29,-627.8842908849447,-6525.9618629612105,0,-1,-6525.9618629612105,-0.3262980931480606,-0.031394214544247234,-0.3262980931480606
2017-12-27,-3023.3556429505616,-4130.490510895594,0,-1,-4130.490510895594,-0.20652452554477965,-0.15116778214752807,-0.20652452554477965
2018-01-24,-4086.8962836888313,-3066.949870157324,0,-1,-3066.949870157324,-0.1533474935078662,-0.2043448141844416,-0.1533474935078662
2018-02-21,686.3450509756767,-7840.191204821832,0,-1,-7840.191204821832,-0.39200956024109157,0.03431725254878384,-0.39200956024109157
2018-03-21,-4973.540255027407,-2180.305898818748,0,-1,-2180.305898818748,-0.10901529494093741,-0.24867701275137033,-0.10901529494093741
2018-04-18,-5050.316233889572,-2103.5299199565834,0,-1,-2103.5299199565834,-0.10517649599782918,-0.25251581169447856,-0.10517649599782918
2018-05-16,-4516.774948457812,-2637.071205388343,0,-1,-2637.071205388343,-0.13185356026941716,-0.2258387474228906,-0.13185356026941716
2018-06-13,-8142.376915700587,988.530761854433,0,-1,988.530761854433,0.04942653809272165,-0.4071188457850293,0.04942653809272165
